-6.295878868370056169e-01,-9.228927721738815482e-01
-1.893824800338745007e+00,-3.696996316909790803e-01
-9.870559192657471503e-02,-9.083225182825327426e-01
-8.293902225494392821e-03,-9.903747903227806404e-01
-3.290182875633239856e+00,1.149874485473632912e+00
-1.211769151077270568e+00,1.583703431568145747e+00
-3.547463786125183427e-01,2.864200930595397487e-01
6.035568589687347885e-01,-8.221918000221251077e-02
7.491945750808715054e-01,-9.327938227891920953e-01
-9.109439759254455149e-01,-4.817531512832641249e-01
2.346152009460449328e+00,-1.747776248073577898e+00
2.145514861259460559e+00,4.309583559036254119e-01
1.213984728658199230e-01,-3.596799183273315936e-01
-1.096391060423851094e-01,3.760528324127196953e-01
-6.080348362922669558e-01,-1.252528062057495228e-01
4.808042174720764117e-01,5.367664427375793412e-01
-2.321039534759521406e+00,-2.077791233062744602e-01
-6.041846101760863785e-01,-2.360842135086059557e+00
-7.021309308910370639e-01,1.961450458526612373e-01
-8.506188004016875803e-01,-3.710595773315429335e-01
-6.760600786476135271e-01,-1.190908700740337389e+00
1.169000164184570423e+00,-3.296313142776496896e-02
-3.199792823886871140e-01,-1.323487411775589040e+00
-1.259355896186828694e-01,-9.377075338780880287e-01
-2.241296397686004749e+00,1.709434784393310647e+00
1.735394073143005311e+00,5.730885297870635942e-01
-7.197265994071960771e-01,2.807461426734924270e+00
3.618978882551193155e-01,3.617390394878015059e-01
-1.082986878623962479e+00,-8.048512457847594170e-01
3.323746414184570730e-01,2.032871086730957177e+00
6.560527105064392073e-01,-1.937726535415649431e+00
1.483121172103881946e+00,6.578334226608275603e-01
-2.053811492691040019e+00,-1.836795609035491994e+00
-6.158893459510803581e-01,-1.595836365413665803e+00
-2.373687910079956165e+00,7.639356026458740123e-01
-9.235150092697144153e-01,3.511914343452453569e-01
9.315073717117309249e-01,2.327150867462158157e+00
-4.875947063446045004e-01,1.519079897270202650e+00
-7.175875179672241977e-01,-7.234465980529680706e-03
-2.810219733715056956e-01,-3.894658492660522109e-01
-1.564225612190246473e+00,-1.697440304374694842e+00
-3.240616167449951179e-01,-7.045025870800019074e-01
1.574596224060058614e+00,-2.946098256492615253e-01
-1.246856545753479040e+00,-1.169504636716842683e+00
-2.975706147193908802e+00,-5.826204052162170521e-01
-8.668302236557007268e-02,2.390582890129089311e-01
-2.748213183403015458e-01,1.294796713769435836e+00
6.503511244773865219e-01,-8.644411827468871934e-01
-1.854756646060943814e-01,6.122983575820923896e-01
6.808801383972168386e-01,9.864408863925934190e-01
-3.864725809364318865e-01,-2.541861810302734170e+00
1.275903215146064751e-01,-2.570625339508056939e+00
1.688508611971139828e-01,-3.191517997169495136e-01
-8.421907776069641471e-01,-1.045330816698074372e+00
4.503889179229725315e-02,4.167119631576537975e-01
1.394516897811889589e+00,2.108135077438354266e+00
-2.035697079849243085e+00,9.448369901180266872e-01
4.260649705648422159e-01,1.391776654586792006e+00
7.558043725585936734e-01,-1.559131263732909112e-01
-6.338348298072814524e-01,1.226636965408325342e+00
9.815091509552001936e-01,-1.466887482023239153e+00
1.477260008964538684e+00,-3.555254683494568635e-01
-1.279936946392060126e-02,-2.651963691749572583e+00
-1.282477235145568883e+00,-2.103510403823852570e+00
-1.454801382660865894e+00,7.258639429092406115e-02
7.980795925998687146e-01,1.093926581821441646e+00
-5.425481196761131608e-01,1.947239504337310745e+00
-4.506172960281372153e-01,-1.067048872852325303e-01
-1.438652383556366043e+00,1.187450767517090888e-01
-1.558710625648498382e+00,6.809429271364212388e-01
-2.955252211360931414e-01,-8.637160738468170340e-01
2.902028789258003227e-01,-7.076659247875214387e-01
-8.554499766921996873e-01,-1.408986787834167531e+00
-8.507905357551575065e-01,-1.650350654315948518e+00
-2.996294403076182888e-02,3.601274583816527208e-02
1.303567243232726991e+00,4.271796078300476029e-01
-1.404254831027984540e+00,2.825963185310363723e+00
3.259769814431667245e-01,-1.761832621231079088e+00
4.296832807159423617e-01,-2.019582641029357806e+00
-9.424234240055083811e-01,1.341982264652252343e+00
4.290047902793884260e-01,-1.123415673664212244e+00
-3.998158419990539558e-01,-1.412706141233444290e+00
-8.776861644744873847e-02,6.301136728286738098e-02
5.292319900321960091e-01,-2.413721108627319367e+00
-3.214763688087463489e+00,-9.311179896783828847e-01
1.922029382133483844e-01,1.175463560304641719e+00
-8.335475694656372392e-01,3.174139068603515579e+00
1.354152100753784227e+00,1.272732052669525160e+00
-8.808259891510011874e-02,-1.775190246009826556e+00
-1.397187939167022552e+00,1.354903299942016748e+00
1.002330483886718859e+00,-1.799819686031341570e+00
7.625397001838684075e-01,-1.369039759635926057e-01
2.584316038393974502e-01,5.215706344604487121e-02
4.153155333328246712e-01,2.211639862060543749e-02
-2.925046490669250598e+00,-1.963352762718200584e+00
5.058564072990416882e-01,1.433003696880340572e+00
-1.744038201522827070e+00,6.765054922103881374e-01
3.189381515949964441e-01,-9.134564663314819200e-01
-5.545198194885254672e-01,1.241584527587890729e+00
5.203703136444092214e-01,2.317606998825073594e-01
-6.755487900047302263e-01,-8.015971859455108817e-01
-4.602084005737304695e-01,-1.069011413365602570e+00
5.782922186756134231e-01,-1.840957801380157521e+00
-6.138839178752899528e-01,-8.964458264455199554e-01
-1.359738941468298545e+00,-7.826646472930909315e-02
1.082264435901641786e+00,-9.952283172988891646e-01
-1.969879340648651445e-01,1.688702807903289749e+00
4.040865550160407937e-01,1.206504199371337904e+00
-1.269352602233886795e+00,-1.851433885002136126e+00
-1.282067289829253998e+00,7.574893964767459575e-02
-1.031635044124603162e+00,-3.705221792221069510e-01
7.980757509803771965e-01,-1.106410366356372910e+00
-1.525983533954620441e-01,-7.406350481891632587e-01
1.059298778228759730e+00,-2.030798697662353547e+00
-2.333881126880645862e+00,3.264254698562621959e-01
-6.324534290885925891e-01,1.340121510705947872e+00
2.222528684616088546e-01,1.900440381050109817e+00
1.495492118072509813e+00,8.358714912986755508e-01
1.479258609542846603e+00,-1.219055388772487536e+00
-3.425847461700439300e+00,1.381159503593444970e+00
8.015804309577941877e-01,-2.269961871719360147e+00
-5.696453894042968757e-01,-6.659638330936432649e-01
-1.084592363929748615e-01,9.856556844329833478e-01
-7.403281086158752800e-01,-8.865484165072441414e-01
-1.546856450080871692e+00,5.632708166122435411e-02
1.929183280611038165e-01,3.047619194602966264e-01
-6.246095966815948808e-01,1.213268886461853935e+00
5.890266174793243881e-01,-2.368829513931274278e-01
1.469618511924743576e+00,-1.865199577713012591e+00
-1.294353535652160492e+00,3.270215882205963487e-01
1.810657085868835559e+00,-1.603558876132965105e+00
5.427337144947051994e-01,-1.502971683502197342e+00
-7.045795343017577927e-01,1.368467469177246043e+00
-5.652650349807739616e-01,-6.517923118591308906e-01
-2.315030442714691272e+00,-1.078339063186645408e+00
-3.658271306610107465e-01,8.589058027482032731e-01
-1.480838395309448163e+00,6.408813457489013210e-01
4.536141032695770181e-01,4.832665209627151626e-01
2.075821710357665939e+00,1.451843965148925886e+00
-2.090649890899654029e-02,1.060707230701446679e+00
3.578608948917388899e-01,-1.448120959615707415e+00
1.120753303680420032e+00,-2.333116327285766900e+00
5.204867997074127395e-01,-6.204596865558624774e-01
-1.477702354736328161e+00,-1.546482527446746857e+00
-3.294143485069275012e+00,-4.190438320827484242e-01
-1.916857766494751036e+00,2.751766058883666766e+00
-4.181577261805534684e-01,2.709606335639953567e+00
1.532927478075027383e-01,1.346328708992004408e+00
-1.003054010143280106e+00,-2.228163492584228411e+00
5.716285200119018972e-01,1.536637140655517930e-01
1.136377157661438098e+00,-2.183042087173461709e+00
1.634299927836656563e-01,-7.123777017593384553e-01
4.736712359428404961e-02,6.635186862564086407e-01
6.228571183013915658e-01,4.589620588302611992e-01
-1.254905784666538349e+00,-1.065355204601287742e+00
-7.822074168777466419e-01,-6.401288776779174849e-01
-2.335860204219818437e-01,1.825536947250365749e-01
-7.665092771530150895e-01,-5.660212899589538438e-01
3.809930808639526156e-01,-8.966206281423567681e-01
-1.155983975410461273e+00,8.567562295341492051e-01
1.079543294403076281e+00,-3.212662716865539725e-01
-1.710180744018554577e+00,-2.505628143310547173e+00
-5.108239076232909959e-01,-1.891555349864959767e+00
8.118396466255187183e-02,3.867125270843505547e-01
-4.777176847457886844e-01,-4.505567779731750599e-01
3.316291863614320712e-01,7.492313117599487260e-01
-2.282311093330383622e-01,-1.891441299438476609e+00
1.347615296363830484e-01,7.488784824466705459e-01
-1.179680697822571012e-01,-9.693611978530882745e-01
4.468106718063354910e-01,-9.177976058578490859e-01
-1.567814169433593641e+00,-1.870338298892974871e+00
6.575290416812896721e-01,-1.343526040077209549e+00
-4.203895948028564256e-01,-1.552167813816070607e+00
1.348173565196990886e-01,-6.163296641826629951e-01
-2.036291646003723255e+00,-1.098976396579742332e+00
4.530291384601592974e-01,1.146617907366752620e+00
-7.007269334316253984e-01,-1.071026041030883835e+00
-1.177476388740539504e+00,-4.814490939521789414e-01
-4.490910696029665194e-02,-3.875066032409657524e-02
-5.370286910533904612e-01,1.832856614723205713e+00
1.655570138425827009e-01,-7.193141659259796317e-01
1.212055460128784290e+00,-6.688090608119965363e-01
1.616530237426757832e+00,-6.395508754634857684e-01
2.516547984409331917e-01,-2.139503264617919953e+00
-2.170603858470916858e+00,-1.222056975555420033e-01
2.806389699274301486e-01,9.054381533405184701e-01
-6.148591112613678300e-01,1.016614894866942898e-01
2.808266809552907861e-01,1.319446954593658461e+00
-8.999028079414368442e-01,4.968696714401246162e-01
-2.153927495956420746e+00,4.015817834281921739e-01
-4.431871156959533709e-01,-3.806748008728044752e-03
2.895747577285766594e-01,-1.567183409690857010e+00
-1.885984363327026347e+00,-1.873478512802124074e+00
2.336802507095336878e+00,-1.599219085693359688e-01
-1.271851884365081897e+00,9.503555664825439342e-01
-2.248082035636901899e-01,3.266163796997070268e-01
6.705883968353271163e-01,-1.541678859710693406e+00
6.470531696796417709e-01,5.249997560834884780e-01
-1.790618705024719315e+00,-1.620677661800384417e+00
1.487500758171081960e-01,1.747800667419433740e+00
9.599186796874999983e-01,-3.642055173873901541e-01
-3.837819541358947761e-01,-2.131522093772888482e+00
-8.292680404281616013e-01,1.391474385223388621e+00
-1.451616381950378454e+00,-2.730978371620178535e-01
-1.446008453309536090e+00,-8.742203792524337880e-01
-1.297432654953002973e-01,-4.072642593765258834e-01
3.689068186759948409e-01,1.150479824423789932e+00
8.168844754219055648e-01,-4.969452287101745469e-01
-1.406216310729980545e+00,-9.807859777450560479e-01
-1.149052998304366913e+00,1.664014358654022363e+00
1.109995188209533801e+00,-2.338794746017455850e+00
2.735084374880790703e-01,-1.729102478027344514e-01
-7.477886102294921677e-01,-1.379397790470123342e+00
-1.054805135078430212e+00,-2.005457902145385773e+00
-2.542896794319152942e+00,-2.048388802070617576e+00
1.164381033325195269e-01,1.023168052814006801e+00
-6.470842656016350114e-01,-4.284162063598633274e-01
1.161757486534118700e+00,1.677083258485794204e-01
2.432840592956542758e-01,-5.400284646987913995e-01
-1.807853749275207367e+00,-1.550477551078796035e-01
5.810317415924072249e-01,2.128283599853515451e-01
1.297612493371963494e-01,-2.042850767135620416e+00
2.585391340484619160e+00,-1.531041662731170705e+00
7.987556702423095345e-01,-9.496735202193260506e-01
-1.702530997037887683e+00,-1.323723426055908314e-01
1.017112386837005555e+00,1.273536414718627885e-01
-1.842528652667999589e-01,9.650812159776687160e-01
9.439556176185608383e-01,1.392911288604736342e+00
-1.410230802764892655e+00,-1.314131301546096697e+00
-1.747236421585082855e+00,1.707378466262817529e+00
-1.931529026298522966e-01,-1.032592356717586535e+00
-7.011154735946655281e-01,-1.418788497209549027e+00
6.551873960399627883e-01,-1.563881437816619924e+00
2.253759170227050745e+00,7.908794639587402031e-01
-8.518980979919543728e-03,-2.563554250259399314e+00
-1.784924739456176801e-01,1.138766604743003841e+00
1.484541523933410323e-01,1.789932594776153518e+00
1.559300797653198289e+00,-1.188477900161743150e+00
-1.060236322154998856e+00,-1.936508726978301898e+00
7.470930309295654714e-01,3.583426071548462266e-01
1.832519831153869738e+00,-2.035972257614135916e-01
6.529383515453338616e-01,-3.510444675445556939e+00
6.348778285884857375e-01,-2.023268799819946118e+00
8.127342707443236947e-01,-8.556040544509890822e-02
-1.908487903118133655e+00,-1.277642123956680198e+00
1.079881614589691119e-01,3.300180167770385697e-01
-4.903504733264446580e-01,1.607120887517929031e+00
6.102915353775023588e-02,1.066669139728546156e+00
-1.375808345546722489e+00,-1.035733495557308093e+00
-2.406011274337768402e+00,1.876680691375732568e+00
-2.434156237152099500e+00,5.239189485549926584e-01
-4.405720079803466804e-01,-2.269791399002075494e+00
1.382579980125427266e+00,-3.187772374191284008e+00
-7.846980446052551628e-01,-1.640301966857910188e+00
-8.403588404655457644e-01,-1.643403553028106590e+00
-1.463046246623992963e-01,9.992511377549171403e-01
-5.590809207677841508e-01,1.331310094475746109e+00
1.630780118179321336e+00,2.295690033302307143e+00
-8.470754198932648471e-01,-5.909221886634825616e-01
-9.211305736303329050e-01,3.407783104324341172e-01
4.615042824478149397e-01,-4.875268121719360526e-01
3.206637552738189623e-02,-1.635812018871307449e+00
1.154311058750152608e+00,-3.649227428817749530e-01
8.299017197418212533e-01,-2.225388908576965363e+00
-3.523917364120483509e+00,8.431753287124633678e-01
-5.366663211441040637e-01,1.630872103652954097e+00
-5.794517282664776170e-01,9.753921638727187648e-01
-1.303581697273254347e+00,6.311274205303192275e-01
