0,0,0.1333506422098438,9
0,1,0.14433539103827878,10
0,2,0.45068190936845925,10
0,3,0.31770299962071497,10
0,4,0.3320104555100637,10
0,5,0.34466281123440057,6
0,6,0.5110429768620246,5
0,7,0.6648263161003175,6
0,8,0.5733572513615651,6
0,9,0.603404474921719,5
0,10,0.69926773312659,6
0,11,0.6868292075585863,8
0,12,0.36558046043244713,8
0,13,0.07206281685186196,10
0,14,0.4241815016805896,10
0,15,0.5283880704860776,8
0,16,0.6596481560366102,8
0,17,0.29993191254433066,7
0,18,0.29416095274942416,6
0,19,0.3959745719389343,6
0,20,0.2855323215727464,7
0,21,1.7574511445350596,7
0,22,1.4378653150346152,6
0,23,1.7021087277191718,6
0,24,1.2963322758631153,6
0,25,0.8026439559356314,5
0,26,0.8028378670690616,6
0,27,0.6023318042592655,7
0,28,0.5199104002712429,6
0,29,0.5446334854323798,5
0,30,0.6311505960957335,5
0,31,0.6644667835189357,6
0,32,0.735153338819717,6
0,33,1.0367639439889658,3
0,34,1.4317903782327914,2
0,35,0.4368947282813104,2
0,36,0.7252802389421622,2
0,37,0.6447901129825117,6
0,38,0.01218849736878541,5
0,39,0.8044281670652762,5
0,40,0.7972086370028862,7
0,41,0.5188477603934568,7
0,42,0.5145397780224059,7
0,43,0.6875447295282255,7
0,44,0.18744743946841555,5
0,45,0.04591009660804473,5
0,46,0.8278875908431049,5
0,47,0.3025248946318302,5
0,48,0.2968550612220045,4
0,49,0.6136142521568416,5
0,50,0.35428758533146487,6
0,51,0.7938652438264034,6
0,52,0.8131277346832483,6
0,53,0.847468890336919,4
0,54,1.4619062080892877,3
0,55,1.0083281139699627,3
0,56,1.0244851955548755,3
0,57,0.7298629877510497,3
0,58,0.7183626991677362,3
0,59,0.8475867303769634,0
0,0,0.03656549210635623,2
0,1,1.6524811164427862,2
0,2,1.7657643456724343,2
0,3,1.6549317477769288,2
0,4,1.7222571236606918,2
0,5,2.4698252772210427,2
0,6,2.27362203543157,2
0,7,2.204611752667576,0
0,8,2.204611752667576,2
0,9,0.03656549210635623,2
0,10,1.5520651035958513,3
0,11,0.9849864015756199,3
0,12,1.05564628629943,6
0,13,0.5349303986628122,6
0,14,0.5656059049864631,8
0,15,0.009141373026589057,8
0,16,0.5191920235327195,11
0,17,0.006648271292064769,9
0,18,0.45124950997955665,7
0,19,0.6226430095347164,7
0,20,0.4595827215629234,7
0,21,0.5779747093683144,8
0,22,0.46491432216175593,6
0,23,0.6288342092228193,6
0,24,0.6669498802425528,4
0,25,1.0881339866027528,3
0,26,1.3612414382630444,5
0,27,0.9260959957326239,5
0,28,1.1876033007700846,6
0,29,0.8539660362749276,6
0,30,0.5042100622205435,9
0,31,0.008125664912523606,10
0,32,0.31490228752424143,10
0,33,0.3143737740333948,11
0,34,0.5893311760079185,10
0,35,0.7843968327371039,6
0,36,0.8713292058178191,4
0,37,0.8969404842017109,5
0,38,1.7371436813436012,2
0,39,3.293633906325656,2
0,40,3.3918771025757994,2
0,41,3.3918771025757994,2
0,42,3.8854095247734186,2
0,43,2.586486324881692,2
0,44,1.1743426432766546,3
0,45,0.9344060103992385,5
0,46,0.014626196842542492,5
0,47,0.5946277357540601,5
0,48,0.5799234964786304,6
0,49,0.9266962609183227,6
0,50,0.9462093581349859,6
0,51,0.4781664848146511,4
0,52,0.7613403846178134,3
0,53,1.0800520719134077,3
0,54,1.5821643222989055,3
0,55,1.6532680762390326,4
0,56,0.018282746053178114,3
0,57,1.55323766515123,4
0,58,0.9160852113477219,4
0,59,0.9242856372355897,4
0,60,1.0523194317553959,3
0,61,1.4344739689671766,4
0,62,1.0417389012847704,4
0,63,0.018282746053178114,5
0,64,1.7763999585678902,8
0,65,0.19705170534310273,10
0,66,0.007313098421271246,10
0,67,0.2891850290039233,10
0,68,0.5675988907670628,11
0,69,0.06319145459541424,14
0,70,0.2967738112173811,15
0,71,0.44219843831072553,18
0,72,0.2062146001285381,20
0,73,0.003656549210635623,20
0,74,0.1781572086445002,18
0,75,0.2391204348863705,15
0,76,0.25927847163319284,15
0,77,0.2573324312523049,11
0,78,0.3172148898988723,8
0,79,0.4470776366583326,9
0,80,0.39260893813011205,6
0,81,0.7652285814055825,3
0,82,1.703796401232912,2
0,83,1.0464397167539083,4
0,84,0.694008867738734,5
0,85,0.5978807165313158,5
0,86,0.5993859382857757,5
0,87,1.0445056392226895,4
0,88,1.2305155772276923,6
0,89,0.01218849736878541,6
0,90,1.0543789599148454,7
0,91,0.6160177207761185,6
